"Date","Index"
2018-09-27,71.4962130053546
2018-09-28,71.2527536419855
2018-10-01,72.4818631966413
2018-10-02,71.5476985390338
2018-10-03,70.930781409412
2018-10-04,69.9843401989612
2018-10-05,69.9606743835152
2018-10-08,70.2569089837185
2018-10-09,70.1909452171705
2018-10-10,70.7498739612926
2018-10-11,72.1254054529911
2018-10-12,72.7487758908965
2018-10-15,73.732593932765
2018-10-16,74.6087265879775
2018-10-17,76.2533201936588
2018-10-18,75.8893025671082
2018-10-19,75.662763979272
2018-10-22,75.5026087495362
2018-10-23,74.7336265527047
2018-10-24,75.6515642448193
2018-10-25,76.4750778006367
2018-10-26,76.8460102766703
2018-10-29,77.8533933807122
2018-10-30,79.1388295340482
2018-10-31,77.5475287205994
2018-11-01,77.9817069907124
2018-11-02,78.7993544393908
2018-11-05,80.5888169575354
2018-11-06,79.7799364169869
2018-11-07,79.5328333474978
2018-11-08,78.2737148777505
2018-11-09,78.443616388999
2018-11-12,78.9414944041542
2018-11-13,78.7794614271935
2018-11-14,78.9148554492694
2018-11-15,80.2424183070859
2018-11-16,80.1265315284915
2018-11-19,80.581905773328
2018-11-20,79.690749576852
2018-11-21,80.7093927005553
2018-11-22,80.9853176189316
2018-11-23,81.5744443535352
2018-11-26,82.9117041450737
2018-11-27,82.3936444995082
2018-11-28,82.8686390367625
2018-11-29,83.4444537880087
2018-11-30,82.6520545650708
2018-12-03,81.5856631977739
2018-12-04,79.8532339800519
2018-12-05,80.7277417196859
2018-12-06,80.7326380205561
2018-12-07,81.0271330846806
2018-12-10,81.2291083504949
2018-12-11,80.669219447785
2018-12-12,80.5867644545196
2018-12-13,80.8979384553646
2018-12-14,80.8236620001001
2018-12-17,80.5902990921466
2018-12-18,80.8682203157623
2018-12-19,81.8089138444471
2018-12-20,81.9142393527673
2018-12-21,81.3195006910474
2018-12-24,81.697845778298
2018-12-25,81.6491307902896
2018-12-26,82.1974996886766
2018-12-27,81.7016796089272
2018-12-28,81.5232187998898
2018-12-31,81.0077328301371
2019-01-01,80.8897170521571
2019-01-02,79.6311106484363
2019-01-03,78.3383727537089
2019-01-04,79.8234260692137
2019-01-07,78.8228498563193
2019-01-08,77.5153335126116
2019-01-09,77.237748782974
2019-01-10,77.9842158588845
2019-01-11,77.4587251210819
2019-01-14,77.7476048157989
2019-01-15,77.8164873360524
2019-01-16,79.4569789765888
2019-01-17,79.5205254410455
2019-01-18,79.8444560534262
2019-01-21,80.0071125355355
2019-01-22,80.0254160981111
2019-01-23,80.676232398697
2019-01-24,81.1363220410777
2019-01-25,80.5354649876396
2019-01-28,79.6846134792507
2019-01-29,80.0074365891326
2019-01-30,81.0189352498284
2019-01-31,81.6281273395133
2019-02-01,80.913444978991
2019-02-04,80.8499683114807
2019-02-05,81.2591794944441
2019-02-06,81.2995671870607
2019-02-07,80.5965766045895
2019-02-08,80.9409749874434
2019-02-11,80.871619999989
2019-02-12,81.019142343476
2019-02-13,80.9163063530461
2019-02-14,80.9201666912395
2019-02-15,80.9790013921894
2019-02-18,80.551411204203
2019-02-19,80.801484189361
2019-02-20,80.2090483052254
2019-02-21,80.4160600294817
2019-02-22,80.2132463004627
2019-02-25,80.312793745122
2019-02-26,80.128433787111
2019-02-27,79.9626007031429
2019-02-28,79.8475926407572
2019-03-01,79.6266709651112
2019-03-04,79.6884079347024
2019-03-05,79.5569383328393
2019-03-06,79.3266608643648
2019-03-07,79.5692745095241
2019-03-08,79.9021417800765
2019-03-11,79.5318000854323
2019-03-12,79.3062980440325
2019-03-13,79.1294618719463
2019-03-14,78.9764985409963
2019-03-15,78.8252417582772
2019-03-18,78.3188855027874
2019-03-19,78.3224397258771
2019-03-20,78.9437492373531
2019-03-21,78.5052242694077
2019-03-22,75.174009897749
2019-03-25,77.9318760495077
2019-03-26,81.5841170153621
2019-03-27,82.3523962009369
2019-03-28,78.9713751797401
2019-03-29,79.0417826784459
2019-04-01,79.2616922021711
2019-04-02,77.6591075391345
2019-04-03,77.227517216649
2019-04-04,77.8493453155077
2019-04-05,77.4798427564431
2019-04-08,76.4301308881538
2019-04-09,76.2503857356547
2019-04-10,76.1387801084032
2019-04-11,75.5322723044117
2019-04-12,74.818271525013
2019-04-15,74.3100808881756
2019-04-16,75.1147308437718
2019-04-17,75.3246222318269
2019-04-18,74.7060729956872
2019-04-19,74.455632328225
2019-04-22,74.5289699825681
2019-04-23,74.6327746549682
2019-04-24,74.8685302135587
2019-04-25,74.506780817127
2019-04-26,74.426497054982
2019-04-29,74.0002821233807
2019-04-30,73.5796558820707
2019-05-01,73.5604346425134
2019-05-02,73.9405630238395
2019-05-03,73.7472742763118
2019-05-06,72.4614093854473
2019-05-07,71.9105147273072
2019-05-08,71.4164734334589
2019-05-09,71.4487578411117
2019-05-10,73.7795824164769
2019-05-13,73.2428980394758
2019-05-14,73.5055877284936
2019-05-15,73.8457778096008
2019-05-16,73.4335526609537
2019-05-17,73.5871160752723
2019-05-20,74.0133746228142
2019-05-21,73.4385158451792
2019-05-22,73.0132631947986
2019-05-23,73.0101312503079
2019-05-24,72.8962862610185
2019-05-27,73.3330084316259
2019-05-28,73.8020171203975
2019-05-29,73.919940907274
2019-05-30,75.664791325644
2019-05-31,76.0472790147456
2019-06-03,75.8482329015707
2019-06-04,76.1980235373404
2019-06-05,76.9500224231296
2019-06-06,76.1973729481618
2019-06-07,75.3130746976543
2019-06-10,76.0854779840739
2019-06-11,75.5832494211026
2019-06-12,75.2908495120637
2019-06-13,74.5359137744474
2019-06-14,74.4227720176165
2019-06-17,74.8983407407868
2019-06-18,75.2148051988166
2019-06-19,75.5047973330493
2019-06-20,75.3560064685798
2019-06-21,74.3303479160091
2019-06-24,74.2462928415005
2019-06-25,74.515106994908
2019-06-26,74.8127930378717
2019-06-27,74.8236756004254
2019-06-28,74.5562898550958
2019-07-01,76.5308359923462
2019-07-02,76.4085189696789
2019-07-03,76.7203680231585
2019-07-04,76.8419523655088
2019-07-05,76.7150073639212
2019-07-08,75.3106896669377
2019-07-09,75.5226705559875
2019-07-10,76.0701359063227
2019-07-11,75.9180325995199
2019-07-12,75.3070207358466
2019-07-15,75.4104042682343
2019-07-16,75.6908116850053
2019-07-17,76.0329059294502
2019-07-18,76.6401717697453
2019-07-19,76.3026720141043
2019-07-22,76.0932230017047
2019-07-23,75.8581243717348
2019-07-24,76.0528204271297
2019-07-25,76.2979114201326
2019-07-26,76.7666834563011
2019-07-29,77.8130328896238
2019-07-30,78.6370363194122
2019-07-31,78.4216400769852
2019-08-01,78.6540785080228
2019-08-02,79.5837334886354
2019-08-05,80.1226632523861
2019-08-06,80.6586463288596
2019-08-07,81.211086040376
2019-08-08,81.0912655449702
2019-08-09,80.8948756661288
2019-08-12,81.952631223504
2019-08-13,82.7680909152926
2019-08-14,83.6629096826323
2019-08-15,83.5956101303041
2019-08-16,82.6160664144997
2019-08-19,81.8027979055476
2019-08-20,80.5335055227054
2019-08-21,80.7453943161289
2019-08-22,80.1759398058939
2019-08-23,80.3568420969275
2019-08-26,79.7365415811989
2019-08-27,80.0201316802532
2019-08-28,80.7836443620042
2019-08-29,80.2970589578559
2019-08-30,80.8663831903739
2019-09-02,80.8871004585054
2019-09-03,81.5077859183145
2019-09-04,81.9219992596702
2019-09-05,81.6082827748202
2019-09-06,80.8861629231532
2019-09-09,80.5148884076964
2019-09-10,80.2043561759232
2019-09-11,80.658065192545
2019-09-12,81.6578385914319
2019-09-13,81.0962006406722
2019-09-16,80.8966610163795
2019-09-17,81.3119643531849
2019-09-18,81.7184635730787
2019-09-19,81.2686234618104
2019-09-20,80.9752937574481
2019-09-23,81.6031275358915
2019-09-24,81.8452453637301
2019-09-25,82.4419955721638
2019-09-26,82.7250085930855
2019-09-27,82.5849591463809
2019-09-30,83.0855257450058
2019-10-01,82.0888482157158
2019-10-02,82.3635712765427
2019-10-03,82.0523973902774
2019-10-04,81.7373432036694
2019-10-07,80.1227329799304
2019-10-08,80.3021657283594
2019-10-09,79.7218688531024
2019-10-10,79.9989766262181
2019-10-11,79.1272084196962
2019-10-14,78.6294433972929
2019-10-15,79.0870230596334
2019-10-16,79.2428028555655
2019-10-17,79.7831979545209
2019-10-18,80.0447982399723
2019-10-21,79.3617720783866
2019-10-22,80.047627016285
2019-10-23,80.9631635239712
2019-10-24,80.8140194318383
2019-10-25,80.7121435143074
2019-10-28,81.0861158866152
2019-10-29,81.0220364630932
2019-10-30,81.5385708829216
2019-10-31,81.5286467932945
2019-11-01,81.3592652191975
2019-11-04,80.977352008917
2019-11-05,80.8721538272092
2019-11-06,81.0927853738553
2019-11-07,81.0722547992326
2019-11-08,81.0418979343897
2019-11-11,81.1371466994787
2019-11-12,81.4562130521072
2019-11-13,82.1956441068115
2019-11-14,82.208177278201
2019-11-15,81.7864243980148
2019-11-18,82.0337353511969
2019-11-19,82.6321214776443
2019-11-20,82.8127183787572
2019-11-21,82.8853892603275
2019-11-22,82.6860432554829
2019-11-25,82.3393017583495
2019-11-26,82.2375186554792
2019-11-27,82.2430401175123
2019-11-28,82.5714242411308
2019-11-29,82.5617817814829
2019-12-02,82.4897157057493
2019-12-03,82.3770725681447
2019-12-04,82.0662601065951
2019-12-05,81.9801835410336
2019-12-06,81.3654549644915
2019-12-09,80.8716262481088
2019-12-10,80.8767460633755
2019-12-11,80.5282543512502
2019-12-12,80.6446143543622
2019-12-13,80.3584423827796
2019-12-16,79.6669025033094
2019-12-17,79.1170496107512
2019-12-18,78.5876622814777
2019-12-19,78.3602592477756
2019-12-20,78.5456481382493
2019-12-23,78.3887052314859
2019-12-24,78.3157904626404
2019-12-25,78.4894483045977
2019-12-26,78.4184408509037
2019-12-27,78.0545575419614
2019-12-30,78.0035527856227
2019-12-31,77.8634887993887
2020-01-01,77.8881946000211
2020-01-02,77.7712019976664
2020-01-03,77.8313993894664
2020-01-06,77.8665730583727
2020-01-07,77.8507810946254
2020-01-08,78.6108212391666
2020-01-09,79.2145687517252
2020-01-10,79.0206001087951
2020-01-13,79.2824001957975
2020-01-14,79.065891249542
2020-01-15,79.1313645478882
2020-01-16,79.54581395688
2020-01-17,79.1324744573271
2020-01-20,78.8422521329612
2020-01-21,78.7300489754391
2020-01-22,78.7739819674998
2020-01-23,78.8441768534374
2020-01-24,78.7894888050013
2020-01-27,79.0233069515637
2020-01-28,79.0125405126812
2020-01-29,78.9604535325643
2020-01-30,78.9361289767453
2020-01-31,78.8064420612337
2020-02-03,78.6672880165293
2020-02-04,78.5997272983207
2020-02-05,78.5218994239525
2020-02-06,78.6444119619197
2020-02-07,78.6972984635706
2020-02-10,78.906379117559
2020-02-11,78.6921806044236
2020-02-12,78.4186051116412
2020-02-13,78.5679653416078
2020-02-14,78.3924989943968
2020-02-17,78.5860036583246
2020-02-18,78.556467476546
2020-02-19,78.296594514458
2020-02-20,78.4677691386755
2020-02-21,78.4450970103864
2020-02-24,78.4681777670077
2020-02-25,78.1608821449258
2020-02-26,78.2170078948142
2020-02-27,77.5690575306568
2020-02-28,77.3847446744182
2020-03-02,77.8106478226158
2020-03-03,78.6716012857926
2020-03-04,79.2403783682463
2020-03-05,78.9273444939628
2020-03-06,79.2720315431597
2020-03-09,79.2386518247628
2020-03-10,79.2423797902302
2020-03-11,79.2190596603711
2020-03-12,78.7343189143519
2020-03-13,78.7602235285555
2020-03-16,78.4764298630957
2020-03-17,79.2753917446436
2020-03-18,79.2878325122779
2020-03-19,79.2938332427325
2020-03-20,79.2567537274347
2020-03-23,79.8695673347238
2020-03-24,81.0343093658105
2020-03-25,80.5074095491962
2020-03-26,79.6831796946724
2020-03-27,79.1451289419724
2020-03-30,78.3811367851944
2020-03-31,77.920210313302
2020-04-01,77.5637783562882
2020-04-02,78.6615992734429
2020-04-03,77.7746012673545
2020-04-06,76.8044780703378
2020-04-07,76.5165320535432
2020-04-08,76.1527742254325
2020-04-09,76.7831624868394
2020-04-10,76.3179085204291
2020-04-13,75.9298948093033
2020-04-14,75.1695502916278
2020-04-15,74.702813890528
2020-04-16,74.7133261934008
2020-04-17,74.4936197094235
2020-04-20,74.7459679029688
2020-04-21,74.5663566832112
2020-04-22,74.8025426829527
2020-04-23,75.3306005285683
2020-04-24,75.0294433806334
2020-04-27,74.9735524103054
2020-04-28,74.6507022349877
2020-04-29,74.3296773488462
2020-04-30,73.9771950459964
2020-05-01,73.8071825532663
2020-05-04,73.652741056254
2020-05-05,73.356951519316
2020-05-06,72.5600323596608
2020-05-07,73.320601158456
2020-05-08,73.3177393070591
2020-05-11,73.6749961877485
2020-05-12,74.512554798673
2020-05-13,74.8407654655156
2020-05-14,75.4443927341779
2020-05-15,75.7477631362023
2020-05-18,75.4778835382789
2020-05-19,76.6168434859194
2020-05-20,75.9728323872436
2020-05-21,75.7473391590701
2020-05-22,75.6314738527887
2020-05-25,75.4910102795135
2020-05-26,75.8767060151186
2020-05-27,75.4062607280387
2020-05-28,74.8657835861987
2020-05-29,74.5696439988228
2020-06-01,74.4505293938372
2020-06-02,74.7992040902324
2020-06-03,74.1639202474614
2020-06-04,73.9367256464508
2020-06-05,73.4514316890619
2020-06-08,73.1398270639658
2020-06-09,73.2585681800759
2020-06-10,73.5910664984307
2020-06-11,73.5400085400856
2020-06-12,73.9218170866861
2020-06-15,73.5776974394563
2020-06-16,73.7952056033239
2020-06-17,73.8921926896792
2020-06-18,74.2175481046987
2020-06-19,74.2315961681987
2020-06-22,74.0826919607558
2020-06-23,73.7873784355243
2020-06-24,74.1867811808791
2020-06-25,74.1704542185668
2020-06-26,74.5542789632936
2020-06-29,74.4131072530745
2020-06-30,74.5183420847008
2020-07-01,74.2649013006194
2020-07-02,74.0834957051225
2020-07-03,73.9326518505461
2020-07-06,73.8737158583745
2020-07-07,74.0674410938861
2020-07-08,73.8276409662218
2020-07-09,73.8378742618322
2020-07-10,73.7850784743845
2020-07-13,74.009669442398
2020-07-14,73.7862073701021
2020-07-15,73.5714645109695
